TenantId,ActionType,AdditionalFields,AppGuardContainerId,DeviceId,DeviceName,InitiatingProcessAccountDomain,InitiatingProcessAccountName,InitiatingProcessAccountObjectId,InitiatingProcessAccountSid,InitiatingProcessAccountUpn,InitiatingProcessCommandLine,InitiatingProcessFileName,InitiatingProcessFolderPath,InitiatingProcessId,InitiatingProcessIntegrityLevel,InitiatingProcessMD5,InitiatingProcessParentFileName,InitiatingProcessParentId,InitiatingProcessSHA1,InitiatingProcessSHA256,InitiatingProcessTokenElevation,InitiatingProcessFileSize,InitiatingProcessVersionInfoCompanyName,InitiatingProcessVersionInfoProductName,InitiatingProcessVersionInfoProductVersion,InitiatingProcessVersionInfoInternalFileName,InitiatingProcessVersionInfoOriginalFileName,InitiatingProcessVersionInfoFileDescription,LocalIP,LocalIPType,LocalPort,MachineGroup,Protocol,RemoteIP,RemoteIPType,RemotePort,RemoteUrl,ReportId,TimeGenerated,Timestamp,InitiatingProcessParentCreationTime,InitiatingProcessCreationTime,InitiatingProcessSessionId,IsInitiatingProcessRemoteSession,InitiatingProcessRemoteSessionDeviceName,InitiatingProcessRemoteSessionIP,InitiatingProcessUniqueId,SourceSystem,Type
tenant-lab-001-a000-0000-0000-000000000001,ConnectionSuccess,"{""BenignBrowsing"":true}",,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,creditsafe.com,jordan.velez,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,S-1-5-21-1000000000-2000000000-3000000000-104421,jordan.velez@creditsafe.com,chrome.exe network activity,chrome.exe,C:\Program Files,4324,High,,explorer.exe,4200,7a3f9c2e1b8d4f6a0c5e9d3b7a2f1c8e4d6b9a0,a7f3c91e2b8d4f6a0c1e5d9b3a7f2c8e1d4b6a9f0c3e7d2b5a8f1c4e9d6b3a7f2,None,0,Microsoft Corporation,chrome.exe,10.0,chrome.exe,chrome.exe,chrome.exe,10.24.18.55,Private,52024,Engineering-Developers,Tcp,198.51.100.18,Public,443,https://example18.com,8829100000524,2026-05-28T13:18:18Z,2026-05-28T13:18:18Z,2026-05-28T13:18:18Z,2026-05-28T13:18:18Z,1,0,,,ip-chrome-18,Detection,DeviceNetworkEvents
tenant-lab-001-a000-0000-0000-000000000001,ConnectionSuccess,"{""BenignBrowsing"":true}",,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,creditsafe.com,jordan.velez,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,S-1-5-21-1000000000-2000000000-3000000000-104421,jordan.velez@creditsafe.com,chrome.exe network activity,chrome.exe,C:\Program Files,4325,High,,explorer.exe,4200,7a3f9c2e1b8d4f6a0c5e9d3b7a2f1c8e4d6b9a0,a7f3c91e2b8d4f6a0c1e5d9b3a7f2c8e1d4b6a9f0c3e7d2b5a8f1c4e9d6b3a7f2,None,0,Microsoft Corporation,chrome.exe,10.0,chrome.exe,chrome.exe,chrome.exe,10.24.18.55,Private,52025,Engineering-Developers,Tcp,198.51.100.19,Public,443,https://example19.com,8829100000525,2026-05-28T13:19:19Z,2026-05-28T13:19:19Z,2026-05-28T13:19:19Z,2026-05-28T13:19:19Z,1,0,,,ip-chrome-19,Detection,DeviceNetworkEvents
tenant-lab-001-a000-0000-0000-000000000001,ConnectionSuccess,"{""BenignBrowsing"":true}",,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,creditsafe.com,jordan.velez,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,S-1-5-21-1000000000-2000000000-3000000000-104421,jordan.velez@creditsafe.com,chrome.exe network activity,chrome.exe,C:\Program Files,4326,High,,explorer.exe,4200,7a3f9c2e1b8d4f6a0c5e9d3b7a2f1c8e4d6b9a0,a7f3c91e2b8d4f6a0c1e5d9b3a7f2c8e1d4b6a9f0c3e7d2b5a8f1c4e9d6b3a7f2,None,0,Microsoft Corporation,chrome.exe,10.0,chrome.exe,chrome.exe,chrome.exe,10.24.18.55,Private,52026,Engineering-Developers,Tcp,198.51.100.20,Public,443,https://example20.com,8829100000526,2026-05-28T13:20:20Z,2026-05-28T13:20:20Z,2026-05-28T13:20:20Z,2026-05-28T13:20:20Z,1,0,,,ip-chrome-20,Detection,DeviceNetworkEvents
tenant-lab-001-a000-0000-0000-000000000001,ConnectionSuccess,"{""BenignBrowsing"":true}",,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,creditsafe.com,jordan.velez,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,S-1-5-21-1000000000-2000000000-3000000000-104421,jordan.velez@creditsafe.com,chrome.exe network activity,chrome.exe,C:\Program Files,4327,High,,explorer.exe,4200,7a3f9c2e1b8d4f6a0c5e9d3b7a2f1c8e4d6b9a0,a7f3c91e2b8d4f6a0c1e5d9b3a7f2c8e1d4b6a9f0c3e7d2b5a8f1c4e9d6b3a7f2,None,0,Microsoft Corporation,chrome.exe,10.0,chrome.exe,chrome.exe,chrome.exe,10.24.18.55,Private,52027,Engineering-Developers,Tcp,198.51.100.21,Public,443,https://example21.com,8829100000527,2026-05-28T13:21:21Z,2026-05-28T13:21:21Z,2026-05-28T13:21:21Z,2026-05-28T13:21:21Z,1,0,,,ip-chrome-21,Detection,DeviceNetworkEvents
tenant-lab-001-a000-0000-0000-000000000001,ConnectionSuccess,"{""BenignBrowsing"":true}",,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,creditsafe.com,jordan.velez,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,S-1-5-21-1000000000-2000000000-3000000000-104421,jordan.velez@creditsafe.com,chrome.exe network activity,chrome.exe,C:\Program Files,4328,High,,explorer.exe,4200,7a3f9c2e1b8d4f6a0c5e9d3b7a2f1c8e4d6b9a0,a7f3c91e2b8d4f6a0c1e5d9b3a7f2c8e1d4b6a9f0c3e7d2b5a8f1c4e9d6b3a7f2,None,0,Microsoft Corporation,chrome.exe,10.0,chrome.exe,chrome.exe,chrome.exe,10.24.18.55,Private,52028,Engineering-Developers,Tcp,198.51.100.22,Public,443,https://example22.com,8829100000528,2026-05-28T13:22:22Z,2026-05-28T13:22:22Z,2026-05-28T13:22:22Z,2026-05-28T13:22:22Z,1,0,,,ip-chrome-22,Detection,DeviceNetworkEvents
tenant-lab-001-a000-0000-0000-000000000001,ConnectionSuccess,"{""BenignBrowsing"":true}",,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,creditsafe.com,jordan.velez,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,S-1-5-21-1000000000-2000000000-3000000000-104421,jordan.velez@creditsafe.com,chrome.exe network activity,chrome.exe,C:\Program Files,4329,High,,explorer.exe,4200,7a3f9c2e1b8d4f6a0c5e9d3b7a2f1c8e4d6b9a0,a7f3c91e2b8d4f6a0c1e5d9b3a7f2c8e1d4b6a9f0c3e7d2b5a8f1c4e9d6b3a7f2,None,0,Microsoft Corporation,chrome.exe,10.0,chrome.exe,chrome.exe,chrome.exe,10.24.18.55,Private,52029,Engineering-Developers,Tcp,198.51.100.23,Public,443,https://example23.com,8829100000529,2026-05-28T13:23:23Z,2026-05-28T13:23:23Z,2026-05-28T13:23:23Z,2026-05-28T13:23:23Z,1,0,,,ip-chrome-23,Detection,DeviceNetworkEvents
tenant-lab-001-a000-0000-0000-000000000001,ConnectionSuccess,"{""BenignBrowsing"":true}",,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,creditsafe.com,jordan.velez,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,S-1-5-21-1000000000-2000000000-3000000000-104421,jordan.velez@creditsafe.com,chrome.exe network activity,chrome.exe,C:\Program Files,4330,High,,explorer.exe,4200,7a3f9c2e1b8d4f6a0c5e9d3b7a2f1c8e4d6b9a0,a7f3c91e2b8d4f6a0c1e5d9b3a7f2c8e1d4b6a9f0c3e7d2b5a8f1c4e9d6b3a7f2,None,0,Microsoft Corporation,chrome.exe,10.0,chrome.exe,chrome.exe,chrome.exe,10.24.18.55,Private,52030,Engineering-Developers,Tcp,198.51.100.24,Public,443,https://example24.com,8829100000530,2026-05-28T13:24:24Z,2026-05-28T13:24:24Z,2026-05-28T13:24:24Z,2026-05-28T13:24:24Z,1,0,,,ip-chrome-24,Detection,DeviceNetworkEvents
tenant-lab-001-a000-0000-0000-000000000001,ConnectionSuccess,"{""BenignBrowsing"":true}",,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,creditsafe.com,jordan.velez,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,S-1-5-21-1000000000-2000000000-3000000000-104421,jordan.velez@creditsafe.com,chrome.exe network activity,chrome.exe,C:\Program Files,4331,High,,explorer.exe,4200,7a3f9c2e1b8d4f6a0c5e9d3b7a2f1c8e4d6b9a0,a7f3c91e2b8d4f6a0c1e5d9b3a7f2c8e1d4b6a9f0c3e7d2b5a8f1c4e9d6b3a7f2,None,0,Microsoft Corporation,chrome.exe,10.0,chrome.exe,chrome.exe,chrome.exe,10.24.18.55,Private,52031,Engineering-Developers,Tcp,198.51.100.25,Public,443,https://example25.com,8829100000531,2026-05-28T13:25:25Z,2026-05-28T13:25:25Z,2026-05-28T13:25:25Z,2026-05-28T13:25:25Z,1,0,,,ip-chrome-25,Detection,DeviceNetworkEvents
tenant-lab-001-a000-0000-0000-000000000001,ConnectionSuccess,"{""BenignBrowsing"":true}",,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,creditsafe.com,jordan.velez,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,S-1-5-21-1000000000-2000000000-3000000000-104421,jordan.velez@creditsafe.com,chrome.exe network activity,chrome.exe,C:\Program Files,4332,High,,explorer.exe,4200,7a3f9c2e1b8d4f6a0c5e9d3b7a2f1c8e4d6b9a0,a7f3c91e2b8d4f6a0c1e5d9b3a7f2c8e1d4b6a9f0c3e7d2b5a8f1c4e9d6b3a7f2,None,0,Microsoft Corporation,chrome.exe,10.0,chrome.exe,chrome.exe,chrome.exe,10.24.18.55,Private,52032,Engineering-Developers,Tcp,198.51.100.26,Public,443,https://example26.com,8829100000532,2026-05-28T13:26:26Z,2026-05-28T13:26:26Z,2026-05-28T13:26:26Z,2026-05-28T13:26:26Z,1,0,,,ip-chrome-26,Detection,DeviceNetworkEvents
tenant-lab-001-a000-0000-0000-000000000001,ConnectionSuccess,"{""BenignBrowsing"":true}",,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,creditsafe.com,jordan.velez,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,S-1-5-21-1000000000-2000000000-3000000000-104421,jordan.velez@creditsafe.com,chrome.exe network activity,chrome.exe,C:\Program Files,4333,High,,explorer.exe,4200,7a3f9c2e1b8d4f6a0c5e9d3b7a2f1c8e4d6b9a0,a7f3c91e2b8d4f6a0c1e5d9b3a7f2c8e1d4b6a9f0c3e7d2b5a8f1c4e9d6b3a7f2,None,0,Microsoft Corporation,chrome.exe,10.0,chrome.exe,chrome.exe,chrome.exe,10.24.18.55,Private,52033,Engineering-Developers,Tcp,198.51.100.27,Public,443,https://example27.com,8829100000533,2026-05-28T13:27:27Z,2026-05-28T13:27:27Z,2026-05-28T13:27:27Z,2026-05-28T13:27:27Z,1,0,,,ip-chrome-27,Detection,DeviceNetworkEvents
tenant-lab-001-a000-0000-0000-000000000001,ConnectionSuccess,"{""BenignBrowsing"":true}",,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,creditsafe.com,jordan.velez,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,S-1-5-21-1000000000-2000000000-3000000000-104421,jordan.velez@creditsafe.com,chrome.exe network activity,chrome.exe,C:\Program Files,4334,High,,explorer.exe,4200,7a3f9c2e1b8d4f6a0c5e9d3b7a2f1c8e4d6b9a0,a7f3c91e2b8d4f6a0c1e5d9b3a7f2c8e1d4b6a9f0c3e7d2b5a8f1c4e9d6b3a7f2,None,0,Microsoft Corporation,chrome.exe,10.0,chrome.exe,chrome.exe,chrome.exe,10.24.18.55,Private,52034,Engineering-Developers,Tcp,198.51.100.28,Public,443,https://example28.com,8829100000534,2026-05-28T13:28:28Z,2026-05-28T13:28:28Z,2026-05-28T13:28:28Z,2026-05-28T13:28:28Z,1,0,,,ip-chrome-28,Detection,DeviceNetworkEvents
tenant-lab-001-a000-0000-0000-000000000001,ConnectionSuccess,"{""BenignBrowsing"":true}",,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,creditsafe.com,jordan.velez,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,S-1-5-21-1000000000-2000000000-3000000000-104421,jordan.velez@creditsafe.com,chrome.exe network activity,chrome.exe,C:\Program Files,4335,High,,explorer.exe,4200,7a3f9c2e1b8d4f6a0c5e9d3b7a2f1c8e4d6b9a0,a7f3c91e2b8d4f6a0c1e5d9b3a7f2c8e1d4b6a9f0c3e7d2b5a8f1c4e9d6b3a7f2,None,0,Microsoft Corporation,chrome.exe,10.0,chrome.exe,chrome.exe,chrome.exe,10.24.18.55,Private,52035,Engineering-Developers,Tcp,198.51.100.29,Public,443,https://example29.com,8829100000535,2026-05-28T13:29:29Z,2026-05-28T13:29:29Z,2026-05-28T13:29:29Z,2026-05-28T13:29:29Z,1,0,,,ip-chrome-29,Detection,DeviceNetworkEvents
tenant-lab-001-a000-0000-0000-000000000001,ConnectionSuccess,"{""BenignBrowsing"":true}",,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,creditsafe.com,jordan.velez,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,S-1-5-21-1000000000-2000000000-3000000000-104421,jordan.velez@creditsafe.com,chrome.exe network activity,chrome.exe,C:\Program Files,4336,High,,explorer.exe,4200,7a3f9c2e1b8d4f6a0c5e9d3b7a2f1c8e4d6b9a0,a7f3c91e2b8d4f6a0c1e5d9b3a7f2c8e1d4b6a9f0c3e7d2b5a8f1c4e9d6b3a7f2,None,0,Microsoft Corporation,chrome.exe,10.0,chrome.exe,chrome.exe,chrome.exe,10.24.18.55,Private,52036,Engineering-Developers,Tcp,198.51.100.30,Public,443,https://example30.com,8829100000536,2026-05-28T13:30:30Z,2026-05-28T13:30:30Z,2026-05-28T13:30:30Z,2026-05-28T13:30:30Z,1,0,,,ip-chrome-30,Detection,DeviceNetworkEvents
tenant-lab-001-a000-0000-0000-000000000001,ConnectionSuccess,"{""BenignBrowsing"":true}",,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,creditsafe.com,jordan.velez,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,S-1-5-21-1000000000-2000000000-3000000000-104421,jordan.velez@creditsafe.com,chrome.exe network activity,chrome.exe,C:\Program Files,4337,High,,explorer.exe,4200,7a3f9c2e1b8d4f6a0c5e9d3b7a2f1c8e4d6b9a0,a7f3c91e2b8d4f6a0c1e5d9b3a7f2c8e1d4b6a9f0c3e7d2b5a8f1c4e9d6b3a7f2,None,0,Microsoft Corporation,chrome.exe,10.0,chrome.exe,chrome.exe,chrome.exe,10.24.18.55,Private,52037,Engineering-Developers,Tcp,198.51.100.31,Public,443,https://example31.com,8829100000537,2026-05-28T13:31:31Z,2026-05-28T13:31:31Z,2026-05-28T13:31:31Z,2026-05-28T13:31:31Z,1,0,,,ip-chrome-31,Detection,DeviceNetworkEvents
tenant-lab-001-a000-0000-0000-000000000001,ConnectionSuccess,"{""BenignBrowsing"":true}",,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,creditsafe.com,jordan.velez,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,S-1-5-21-1000000000-2000000000-3000000000-104421,jordan.velez@creditsafe.com,chrome.exe network activity,chrome.exe,C:\Program Files,4338,High,,explorer.exe,4200,7a3f9c2e1b8d4f6a0c5e9d3b7a2f1c8e4d6b9a0,a7f3c91e2b8d4f6a0c1e5d9b3a7f2c8e1d4b6a9f0c3e7d2b5a8f1c4e9d6b3a7f2,None,0,Microsoft Corporation,chrome.exe,10.0,chrome.exe,chrome.exe,chrome.exe,10.24.18.55,Private,52038,Engineering-Developers,Tcp,198.51.100.32,Public,443,https://example32.com,8829100000538,2026-05-28T13:32:32Z,2026-05-28T13:32:32Z,2026-05-28T13:32:32Z,2026-05-28T13:32:32Z,1,0,,,ip-chrome-32,Detection,DeviceNetworkEvents
tenant-lab-001-a000-0000-0000-000000000001,ConnectionSuccess,"{""BenignBrowsing"":true}",,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,creditsafe.com,jordan.velez,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,S-1-5-21-1000000000-2000000000-3000000000-104421,jordan.velez@creditsafe.com,chrome.exe network activity,chrome.exe,C:\Program Files,4339,High,,explorer.exe,4200,7a3f9c2e1b8d4f6a0c5e9d3b7a2f1c8e4d6b9a0,a7f3c91e2b8d4f6a0c1e5d9b3a7f2c8e1d4b6a9f0c3e7d2b5a8f1c4e9d6b3a7f2,None,0,Microsoft Corporation,chrome.exe,10.0,chrome.exe,chrome.exe,chrome.exe,10.24.18.55,Private,52039,Engineering-Developers,Tcp,198.51.100.33,Public,443,https://example33.com,8829100000539,2026-05-28T13:33:33Z,2026-05-28T13:33:33Z,2026-05-28T13:33:33Z,2026-05-28T13:33:33Z,1,0,,,ip-chrome-33,Detection,DeviceNetworkEvents
tenant-lab-001-a000-0000-0000-000000000001,ConnectionSuccess,"{""BenignBrowsing"":true}",,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,creditsafe.com,jordan.velez,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,S-1-5-21-1000000000-2000000000-3000000000-104421,jordan.velez@creditsafe.com,chrome.exe network activity,chrome.exe,C:\Program Files,4340,High,,explorer.exe,4200,7a3f9c2e1b8d4f6a0c5e9d3b7a2f1c8e4d6b9a0,a7f3c91e2b8d4f6a0c1e5d9b3a7f2c8e1d4b6a9f0c3e7d2b5a8f1c4e9d6b3a7f2,None,0,Microsoft Corporation,chrome.exe,10.0,chrome.exe,chrome.exe,chrome.exe,10.24.18.55,Private,52040,Engineering-Developers,Tcp,198.51.100.34,Public,443,https://example34.com,8829100000540,2026-05-28T13:34:34Z,2026-05-28T13:34:34Z,2026-05-28T13:34:34Z,2026-05-28T13:34:34Z,1,0,,,ip-chrome-34,Detection,DeviceNetworkEvents
tenant-lab-001-a000-0000-0000-000000000001,ConnectionSuccess,"{""BenignBrowsing"":true}",,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,creditsafe.com,jordan.velez,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,S-1-5-21-1000000000-2000000000-3000000000-104421,jordan.velez@creditsafe.com,chrome.exe network activity,chrome.exe,C:\Program Files,4341,High,,explorer.exe,4200,7a3f9c2e1b8d4f6a0c5e9d3b7a2f1c8e4d6b9a0,a7f3c91e2b8d4f6a0c1e5d9b3a7f2c8e1d4b6a9f0c3e7d2b5a8f1c4e9d6b3a7f2,None,0,Microsoft Corporation,chrome.exe,10.0,chrome.exe,chrome.exe,chrome.exe,10.24.18.55,Private,52041,Engineering-Developers,Tcp,198.51.100.35,Public,443,https://example35.com,8829100000541,2026-05-28T13:35:35Z,2026-05-28T13:35:35Z,2026-05-28T13:35:35Z,2026-05-28T13:35:35Z,1,0,,,ip-chrome-35,Detection,DeviceNetworkEvents
tenant-lab-001-a000-0000-0000-000000000001,ConnectionSuccess,"{""BenignBrowsing"":true}",,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,creditsafe.com,jordan.velez,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,S-1-5-21-1000000000-2000000000-3000000000-104421,jordan.velez@creditsafe.com,chrome.exe network activity,chrome.exe,C:\Program Files,4342,High,,explorer.exe,4200,7a3f9c2e1b8d4f6a0c5e9d3b7a2f1c8e4d6b9a0,a7f3c91e2b8d4f6a0c1e5d9b3a7f2c8e1d4b6a9f0c3e7d2b5a8f1c4e9d6b3a7f2,None,0,Microsoft Corporation,chrome.exe,10.0,chrome.exe,chrome.exe,chrome.exe,10.24.18.55,Private,52042,Engineering-Developers,Tcp,198.51.100.36,Public,443,https://example36.com,8829100000542,2026-05-28T13:36:36Z,2026-05-28T13:36:36Z,2026-05-28T13:36:36Z,2026-05-28T13:36:36Z,1,0,,,ip-chrome-36,Detection,DeviceNetworkEvents
tenant-lab-001-a000-0000-0000-000000000001,ConnectionSuccess,"{""BenignBrowsing"":true}",,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,creditsafe.com,jordan.velez,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,S-1-5-21-1000000000-2000000000-3000000000-104421,jordan.velez@creditsafe.com,chrome.exe network activity,chrome.exe,C:\Program Files,4343,High,,explorer.exe,4200,7a3f9c2e1b8d4f6a0c5e9d3b7a2f1c8e4d6b9a0,a7f3c91e2b8d4f6a0c1e5d9b3a7f2c8e1d4b6a9f0c3e7d2b5a8f1c4e9d6b3a7f2,None,0,Microsoft Corporation,chrome.exe,10.0,chrome.exe,chrome.exe,chrome.exe,10.24.18.55,Private,52043,Engineering-Developers,Tcp,198.51.100.37,Public,443,https://example37.com,8829100000543,2026-05-28T13:37:37Z,2026-05-28T13:37:37Z,2026-05-28T13:37:37Z,2026-05-28T13:37:37Z,1,0,,,ip-chrome-37,Detection,DeviceNetworkEvents
tenant-lab-001-a000-0000-0000-000000000001,ConnectionSuccess,"{""BenignBrowsing"":true}",,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,creditsafe.com,jordan.velez,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,S-1-5-21-1000000000-2000000000-3000000000-104421,jordan.velez@creditsafe.com,chrome.exe network activity,chrome.exe,C:\Program Files,4344,High,,explorer.exe,4200,7a3f9c2e1b8d4f6a0c5e9d3b7a2f1c8e4d6b9a0,a7f3c91e2b8d4f6a0c1e5d9b3a7f2c8e1d4b6a9f0c3e7d2b5a8f1c4e9d6b3a7f2,None,0,Microsoft Corporation,chrome.exe,10.0,chrome.exe,chrome.exe,chrome.exe,10.24.18.55,Private,52044,Engineering-Developers,Tcp,198.51.100.38,Public,443,https://example38.com,8829100000544,2026-05-28T13:38:38Z,2026-05-28T13:38:38Z,2026-05-28T13:38:38Z,2026-05-28T13:38:38Z,1,0,,,ip-chrome-38,Detection,DeviceNetworkEvents
tenant-lab-001-a000-0000-0000-000000000001,ConnectionSuccess,"{""BenignBrowsing"":true}",,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,creditsafe.com,jordan.velez,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,S-1-5-21-1000000000-2000000000-3000000000-104421,jordan.velez@creditsafe.com,chrome.exe network activity,chrome.exe,C:\Program Files,4345,High,,explorer.exe,4200,7a3f9c2e1b8d4f6a0c5e9d3b7a2f1c8e4d6b9a0,a7f3c91e2b8d4f6a0c1e5d9b3a7f2c8e1d4b6a9f0c3e7d2b5a8f1c4e9d6b3a7f2,None,0,Microsoft Corporation,chrome.exe,10.0,chrome.exe,chrome.exe,chrome.exe,10.24.18.55,Private,52045,Engineering-Developers,Tcp,198.51.100.39,Public,443,https://example39.com,8829100000545,2026-05-28T13:39:39Z,2026-05-28T13:39:39Z,2026-05-28T13:39:39Z,2026-05-28T13:39:39Z,1,0,,,ip-chrome-39,Detection,DeviceNetworkEvents
tenant-lab-001-a000-0000-0000-000000000001,ConnectionSuccess,"{""BenignBrowsing"":true}",,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,creditsafe.com,jordan.velez,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,S-1-5-21-1000000000-2000000000-3000000000-104421,jordan.velez@creditsafe.com,chrome.exe network activity,chrome.exe,C:\Program Files,4346,High,,explorer.exe,4200,7a3f9c2e1b8d4f6a0c5e9d3b7a2f1c8e4d6b9a0,a7f3c91e2b8d4f6a0c1e5d9b3a7f2c8e1d4b6a9f0c3e7d2b5a8f1c4e9d6b3a7f2,None,0,Microsoft Corporation,chrome.exe,10.0,chrome.exe,chrome.exe,chrome.exe,10.24.18.55,Private,52046,Engineering-Developers,Tcp,198.51.100.40,Public,443,https://example40.com,8829100000546,2026-05-28T13:40:40Z,2026-05-28T13:40:40Z,2026-05-28T13:40:40Z,2026-05-28T13:40:40Z,1,0,,,ip-chrome-40,Detection,DeviceNetworkEvents
tenant-lab-001-a000-0000-0000-000000000001,ConnectionSuccess,"{""BenignBrowsing"":true}",,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,creditsafe.com,jordan.velez,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,S-1-5-21-1000000000-2000000000-3000000000-104421,jordan.velez@creditsafe.com,chrome.exe network activity,chrome.exe,C:\Program Files,4347,High,,explorer.exe,4200,7a3f9c2e1b8d4f6a0c5e9d3b7a2f1c8e4d6b9a0,a7f3c91e2b8d4f6a0c1e5d9b3a7f2c8e1d4b6a9f0c3e7d2b5a8f1c4e9d6b3a7f2,None,0,Microsoft Corporation,chrome.exe,10.0,chrome.exe,chrome.exe,chrome.exe,10.24.18.55,Private,52047,Engineering-Developers,Tcp,198.51.100.41,Public,443,https://example41.com,8829100000547,2026-05-28T13:41:41Z,2026-05-28T13:41:41Z,2026-05-28T13:41:41Z,2026-05-28T13:41:41Z,1,0,,,ip-chrome-41,Detection,DeviceNetworkEvents
tenant-lab-001-a000-0000-0000-000000000001,ConnectionSuccess,"{""BenignBrowsing"":true}",,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,creditsafe.com,jordan.velez,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,S-1-5-21-1000000000-2000000000-3000000000-104421,jordan.velez@creditsafe.com,chrome.exe network activity,chrome.exe,C:\Program Files,4348,High,,explorer.exe,4200,7a3f9c2e1b8d4f6a0c5e9d3b7a2f1c8e4d6b9a0,a7f3c91e2b8d4f6a0c1e5d9b3a7f2c8e1d4b6a9f0c3e7d2b5a8f1c4e9d6b3a7f2,None,0,Microsoft Corporation,chrome.exe,10.0,chrome.exe,chrome.exe,chrome.exe,10.24.18.55,Private,52048,Engineering-Developers,Tcp,198.51.100.42,Public,443,https://example42.com,8829100000548,2026-05-28T13:42:42Z,2026-05-28T13:42:42Z,2026-05-28T13:42:42Z,2026-05-28T13:42:42Z,1,0,,,ip-chrome-42,Detection,DeviceNetworkEvents
